2.12
8.94
13.6
9.43
8.15
11.2
10.7
20.5
29.0
34.6
29.0
21.8
23.1
30.6
31.8
12.7
13.9
20.9
29.4
11.8
5.3
17.8
3.35
8.05
9.44
26.5
19.1
19.9
14.5
16.5
15.5
9.69
5.43
13.1
22.8
14.4
10.2
21.1
8.37
6.95
8.57
14.2
12.0
8.04
11.3
7.14
13.7
9.96
8.78
12.7
12.0
2.1
6.19
3.52
2.3
3.47
12.9
29.3
11.7
5.68
3.19
4.95
14.3
6.53
8.38
21.7
12.7
4.89
4.94
20.4
1.0
3.4
1.5
4.89
3.37
-0.767
-1.0
-0.5
-0.554
-0.714
-0.427
0.462
0.392
0.0
0.977
-1.0
1.87
-0.0364
-1.0
-1.0
-0.217
-1.0
0.508
0.908
0.0273
0.387
1.48
2.6
0.117
0.885
1.34
1.83
2.53
0.792
1.34
-1.0
-1.0
-0.245
0.533
1.69
1.74
0.533
0.894
-0.254
-0.462
0.694
0.714
1.35
3.22
-1.0
1.45
-1.0
-0.0286
2.0
-0.167
-1.0
0.129
-0.0154
1.91
-0.225
0.646
-1.0
-1.0
-1.0
-1.0
-1.0
-0.4
-0.55
0.0231
2.76
4.8
7.73
17.9
17.2
5.83
12.7
21.0
14.4
7.17
9.92
12.1
9.76
9.18
2.84
7.47
5.78
4.1
8.31
7.78
12.0
13.9
3.24
11.8
10.9
12.2
27.8
19.0
17.1
18.3
15.9
7.67
9.38
13.5
4.9
11.9
8.16
7.1
7.3
13.7
5.25
9.11
5.47
7.28
4.92
13.3
8.2
8.95
18.5
19.8
22.0
4.82
8.54
6.68
8.65
23.3
13.1
7.05
8.78
20.8
15.7
22.0
14.5
10.1
7.86
4.33
9.56
8.36
9.5
14.4
4.73
4.85
12.0
14.5
16.8
8.76
4.82
10.8
8.16
11.5
10.6
8.06
7.41
9.17
7.09
6.17
8.05
7.5
17.3
12.7
19.9
12.6
9.93
6.17
4.1
5.9
3.3
13.3
5.5
3.8
3.75
7.85
11.7
12.5
34.5
37.6
21.6
10.3
9.12
9.33
6.71
5.96
2.1
6.83
6.7
7.91
3.26
6.2
9.21
7.78
10.1
9.47
8.08
4.02
7.2
5.23
4.37
7.92
12.3
9.13
12.1
13.2
12.2
6.44
10.6
10.9
6.03
11.3
10.0
10.2
10.5
14.6
15.3
10.3
12.0
4.9
8.15
4.9
8.15
10.2
15.0
15.9
11.9
19.8
11.5
16.3
14.5
22.5
11.6
11.8
20.3
31.2
28.1
12.4
11.7
7.29
3.59
7.3
4.65
8.37
7.77
9.3
6.53
14.3
8.37
10.4
21.4
15.5
7.54
8.62
12.1
12.9
8.93
15.1
8.82
4.13
9.44
7.61
11.9
8.9
29.9
17.1
14.8
1.2
10.3
9.3
3.82
12.8
7.6
4.66
19.7
15.4
4.98
10.5
39.8
12.8
5.38
6.06
6.05
6.02
